extract_date,id,title,street_name,general_address,apartment_type,stock,total_area,used_area,rooms,bedrooms,bathrooms,cold_rent,total_rent,condition
today,111439224,"Großes Zimmer zur Untermiete in Berlin, Lichterfelde (Steglitz)",,12209 Berlin,Dachgeschoss,2 von 2,20 m²,,1,,1,370 €,470 €,
today,111438462,großzügige 3-Zimmerwohnung in Moabit - WG-geeignet,Emdener Straße ,"10551 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,1 von 4,"115,88 m²","115,88 m²",3,3,1,1.250 €,"1.524,68 €",Gepflegt
today,111427409,3-Zimmer-DG-Wohnung mit großzügiger Dachterrasse und EBK,,10965 Berlin,,,,,,,,,,
today,111427158,"Parkviertel Kladow, 4 Zimmer neu saniert 1. OG, gute Anbindung, Ortseingang Kladow",,14089 Berlin,Etagenwohnung,2 von 3,84 m²,,4,,,775 €,1.045 €,
today,111426830,Beste Aussichten für Ihr neues Zuhause - Erstbezug in 52 ° Grad Nord,Teichmummelring ,"12527 Berlin, Grünau (Köpenick)",Dachgeschoss,,"125,34 m²",,3,2,2,"1.441,41 €","1.895,24 €",Erstbezug
today,111426029,traumhafte 5 Zimmer Maisonettewohnung,,14055 Berlin,Maisonette,16 von 20,172 m²,,5,,,1.800 €,2.400 €,Erstbezug nach Sanierung
today,111425428,ANFRAGEN BITTE ÜBER DAS KONTAKTFELD +++ Schöne 2-Zimmer-Wohnung mit Balkon und Ausblick ins Grüne,ErnstBarlachStraße ,"13059 Berlin, Neu-Hohenschönhausen (Hohenschönhausen)",Etagenwohnung,10 von 11,"57,54 m²",,2,,1,369 €,528 €,
today,111425248,WEIHNACHTSBONUS: 1 x Miete frei! +++ Letzten zwei Wohnungen im Sanierten Bestand!!,Schulzendorfer Straße ,"13347 Berlin, Wedding (Wedding)",,,,,,,,,,
today,111425041,WEIHNACHTSBONUS: 1 x Miete frei! +++ Letzten zwei Wohnungen im Sanierten Bestand!!,Schulzendorfer Straße ,"13347 Berlin, Wedding (Wedding)",Etagenwohnung,3 von 5,"96,5 m²",,3,3,1,1.299 €,1.535 €,Erstbezug nach Sanierung
today,111424380,Erstbezug: Wohnen in Köpenick!,Allendeweg ,"12559 Berlin, Köpenick (Köpenick)",Sonstige,1 von 4,"64,02 m²",,2,,,"685,01 €","832,26 €",Gepflegt
today,111424379,Hochwertige 3-Zimmer-Wohnung im Neubau!,Allendeweg ,"12559 Berlin, Köpenick (Köpenick)",Erdgeschosswohnung,0 von 4,"99,43 m²",,3,,,"1.029,10 €","1.257,79 €",Gepflegt
today,111424378,"Erstbezug: Dachgeschosswohnung mit Gäste-WC, Badezimmer mit Wanne und Dusche!",Allendeweg ,"12559 Berlin, Köpenick (Köpenick)",Dachgeschoss,4 von 4,"103,19 m²",,4,,,"1.114,45 €","1.351,79 €",Gepflegt
today,111424374,Neubau in der Nähe der Altstadt Köpenick,Am Amtsgraben ,"12559 Berlin, Köpenick (Köpenick)",Sonstige,1 von 5,"103,21 m²",,4,,,"1.109,51 €","1.346,90 €",Gepflegt
today,111423785,"Möblierte Terrassenwohnung mit EBK, GaNu u. Keller",,10717 Berlin,,,,,,,,,,
today,111423215,"Top sanierte 5-Zimmer-Wohnung mit hochwertiger EBK, Gäste-WC und Balkon in Pankow",Spiekermannstraße ,"13189 Berlin, Pankow (Pankow)",Etagenwohnung,2 von 4,"121,36 m²",,5,,,1.251 €,1.470 € (zzgl. Heizkosten),Saniert
today,111419732,ERSTBEZUG! Zentral und trotzdem ruhig gelegen. Moderne Wohnung mit Flair!,Chausseestraße ,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,6,"101,52 m²","101,52 m²","3,5",,2,"1.751,22 €","2.012,52 €",Erstbezug
today,111418416,"Neu! Erstbezug! Hochwertige und exclusive Ausstattung! Balkon, Parkett, EBK...",Eiswerder Straße J,"13585 Berlin, Spandau (Spandau)",Etagenwohnung,2 von 3,56 m²,72 m²,2,1,1,660 €,830 €,Erstbezug nach Sanierung
today,111418401,*sensationelles Dachgeschoss im Bötzowviertel*,Pasteurstr. ,"10407 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Dachgeschoss,5 von 5,255 m²,,5,,2,3.200 €,3.775 €,Gepflegt
today,111418397,Gemütliches Dachgeschoss in Steglitz!,Kreuznacher Straße ,"14197 Berlin, Steglitz (Steglitz)",,5 von 5,"93,76 m²","93,76 m²",3,2,1,918 €,1.138 €,Gepflegt
today,111418312,Penthaus-Neubau - Erstbezug - ca. 91 m² - Kunstpalais Potsdamer Str. 98,Potsdamer Str. ,"10785 Berlin, Tiergarten (Tiergarten)",,,,,,,,,,
today,111418269,"Neu! Erstbezug! Hochwertige und exclusive Ausstattung! Balkon, Parkett, 2 Bäder, EBK...",Eiswerder Straße B,"13585 Berlin, Spandau (Spandau)",Etagenwohnung,3 von 3,92 m²,95 m²,3,2,2,1.020 €,1.300 €,Erstbezug nach Sanierung
today,111418192,"Neu! Erstbezug! Hochwertige und exclusive Ausstattung! Balkon, Parkett, 2 Bäder, EBK...",Eiswerder Straße B,"13585 Berlin, Spandau (Spandau)",,,,,,,,,,
today,111417907,"Charme und Komfort ein Zimmer Wohnung in Berlin, Schöneberg",Gotenstraße ,"10829 Berlin, Schöneberg (Schöneberg)",,,,,,,,,,
today,111417681,"Neu! Erstbezug! Hochwertige und exclusive Ausstattung! 2x Terrassen, Parkett, barrierefrei...",Eiswerder Straße B,"13585 Berlin, Spandau (Spandau)",Terrassenwohnung,0 von 3,72 m²,75 m²,2,1,1,750 €,965 €,Erstbezug nach Sanierung
today,111415643,Wohnen und sich wohlfühlen!,Am Amtsgraben ,"12559 Berlin, Köpenick (Köpenick)",Erdgeschosswohnung,0 von 5,"71,75 m²",,2,,,"753,38 €","918,41 €",Gepflegt
today,111414138,Wohnen im  Gästehaus im Schlosspark : Sonniges Modern- Art-Loft mit großer Gartenterrasse,Tschaikowskistraße ,"13156 Berlin, Niederschönhausen (Pankow)",Terrassenwohnung,0 von 4,124 m²,,3,2,1,1.241 €,1.613 €,Neuwertig
today,111413667,Penthaus-Neubau - Erstbezug - ca. 177 m² - Kunstpalais Potsdamer Str. 98,Potsdamer Str. ,"10785 Berlin, Tiergarten (Tiergarten)",Penthouse,4 von 5,"177,35 m²","177,35 m²",4,2,1,2.838 €,3.221 €,Erstbezug
today,111412894,Etagenwohnung in Berlin,Schützenstraße ,"13585 Berlin, Spandau (Spandau)",Etagenwohnung,1,"60,93 m²",,2,,,"405,18 €",575 €,
today,111412597,"Einbauküche, Wannenbad und Dielenboden",FritzKirschZeile ,"12459 Berlin, Oberschöneweide (Köpenick)",Etagenwohnung,3,"65,7 m²",,2,,,740 €,910 €,
today,111412435,Modernes City-Apartment im Loft Stil !,Lychener Straße ,"10437 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Etagenwohnung,3,44 m²,,1,1,1,660 €,815 €,Modernisiert
today,111411747,"2 1/2 Zimmer Wohnung in Friedrichshagen  2 Balkone, Küche m. Fenster",Werlseestraße ,"12587 Berlin, Friedrichshagen (Köpenick)",Etagenwohnung,3 von 4,"72,4 m²",,"2,5",,1,750 €,940 €,Gepflegt
today,111407733,"Schöne zwei . halb Zimmer Wohnung in Berlin, Mahlsdorf (Hellersdorf)",,12623 Berlin,Erdgeschosswohnung,,67 m²,,"2,5",,1,548 €,738 €,Vollständig renoviert
today,111398040,3 Zimmer am Zionskirchplatz !,Zionskirchstraße ,"10119 Berlin, Mitte (Mitte)",,,"97,97 m²",,3,3,1,"1.499,92 €","1.633,92 € (zzgl. Heizkosten)",Modernisiert
today,111397677,Sonniges Penthouse mit großer Dachterrasse in bester Lage von Berlin-Lichternberg,Einbecker Straße b,"10315 Berlin, Friedrichsfelde (Lichtenberg)",Penthouse,4 von 4,54 m²,,"1,5",,1,790 €,990 €,Neuwertig
today,111397327,"Donaustraße, 2 x mit Balkon!",Donaustraße ,"12043 Berlin, Neukölln (Neukölln)",,,"75,82 m²",,2,2,1,"1.061,48 €","1.249,48 €",Modernisiert
today,111396835,Sonnige Wohnung in STADTVILLA mit Grünblick! Großer BALKON! NEUES PARKETT! Garten!,Walterhöfer Str. ,"14165 Berlin, Zehlendorf (Zehlendorf)",Etagenwohnung,1 von 3,"65,85 m²",5 m²,2,1,1,736 €,1.031 €,Modernisiert
today,111395988,Erstbezug hochwertiges Dachgeschoss/ Altbau Berlin,SophieCharlottenStraße ,"14057 Berlin, Charlottenburg (Charlottenburg)",Dachgeschoss,5 von 5,120 m²,120 m²,4,2,1,2.640 €,3.450 €,Erstbezug
today,111393608,Wohnen am Kurfürstendamm / möbliertes 1-Zimmer Apartment,Damaschkestraße ,"10711 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,3 von 7,27 m²,,1,,1,770 €,900 €,Vollständig renoviert
today,111390410,Dachgeschoss - Maisonette,Teltower Damm ,"14167 Berlin-Zehlendorf, Zehlendorf (Zehlendorf)",Dachgeschoss,,"189,7 m²",,5,,3,1.890 €,2.430 €,
today,111389711,Großzügige Wohnung mit großem Balkon und Weitblick,Platz des  Juli ,"14167 Berlin, Lichterfelde (Steglitz)",,,,,,,,,,
today,111388075,"Moderner Erstbezug - zentral gelegen - Potsdamer Platz, Anhalter Bahnhof u. Tempodrom",Halleschestraße ,"10963 Berlin, Kreuzberg (Kreuzberg)",,6 von 7,81 m²,81 m²,3,2,1,1.398 €,"1.688,54 €",Erstbezug
today,111387516,Ruhige Lage in traumhafter Umgebung gesucht?,Drewitzer Straße ,"13467 Berlin, Hermsdorf (Reinickendorf)",Etagenwohnung,1 von 2,85 m²,,2,,,"830,55 €","1.080,55 €",Gepflegt
today,111380098,"3,5 Zimmer DG-Maisonette Bergmannkiez",Solmsstr. ,"10961 Berlin, Kreuzberg (Kreuzberg)",,,,,,,,,,
today,111376988,Prenzl`berg Stadthaus mit eigenem Garten für Paar o. 2 Personen,Greifenhagener Str. ,"10437 Berlin, Prenzlauer Berg (Prenzlauer Berg)",,,85 m²,,4,,,1.185 €,1.185 € (zzgl. Nebenkosten & Heizkosten),
today,111376357,Eine Dachterrasse in Charlottenburg?,Osnabrückerstr. ,"10589 Berlin, Charlottenburg (Charlottenburg)",,,,,,,,,,
today,111375199,Erstbezug - 2-Zimmer-Wohnung mit Wasserblick,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",,2 von 6,"67,27 m²",,2,,,1.270 €,1.620 €,Erstbezug
today,111374710,Hochwertiges Wohnen an der Spree * Erstbezug * Zentral *,Am Hamburger Bahnhof ,"10557 Berlin, Tiergarten (Tiergarten)",,4,86 m²,,3,2,2,1.550 €,1.800 €,Erstbezug
today,111372182,Helle grosse Altbauwohnung in Berlin Spandau,Feldstrasse ,"13585 Berlin, Spandau (Spandau)",,,,,,,,,,
today,111359050,Ideal für Einen oder zu Zweit - Idyllisch wohnen in Berlin-Buch,Achillesstraße ,"13125 Berlin, Karow (Weißensee)",Dachgeschoss,,"61,26 m²",,"1,5",,,"529,90 €","677,90 €",Vollständig renoviert
today,111355326,Sehr hochwertig frisch sanierte Altbauwohnung - ca.212 m² Wohnfläche - 5 Zimmer - 2 Balkone - Stuck,Plantagenstr. ,"13347 Berlin, Wedding (Wedding)",,,,,,,,,,
today,111355263,"Wohnkomfort - Erstbezug, Südloggia und Badezimmer mit Fenster",Heidestraße ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,1 von 6,86 m²,,3,2,1,1.200 €,"1.436,76 €",Erstbezug
today,111355260,Zentral Wohnen nahe Hauptbahnhof,Heidestraße ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,1 von 6,53 m²,,2,1,1,799 €,"943,83 €",Erstbezug
today,111355179,Wohnen wie im Hotel - über den Dächern von Berlin!,,10115 Berlin,Penthouse,6 von 6,"93,08 m²",,3,1,1,2.300 €,2.850 € (zzgl. Heizkosten),Neuwertig
today,111354176,+ QUARTIER POTSDAMER PLATZ BERLIN ++ BILDSCHÖNE PENTHOUSE - MAISONETTE ++ HERRLICHE AUSSICHTSLAGE +,,10785 Berlin,Penthouse,8 von 8,"108,96 m²",,3,2,1,"1.743,36 €","2.168,30 €",Vollständig renoviert
today,111353817,Gespachtelte Wände - Wohnküche - Dielenboden - Einbauküche - Duschbad,Stargarder Straße A,"10437 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Etagenwohnung,3 von 4,"64,61 m²",,2,1,1,"1.033,76 €","1.199,40 €",Erstbezug nach Sanierung
today,111352844,"Lichterfelde, 3 Zimmer !",Luzerner Str. ,"12205 Berlin, Lichterfelde (Steglitz)",Erdgeschosswohnung,,"63,5 m²",,3,3,1,"793,75 €","949,50 €",Modernisiert
today,111352500,"Gepflegte 2-Zimmer-Wohnung, Schmargendorf",Heiligendammer Straße ,"14199 Berlin, Schmargendorf (Wilmersdorf)",Etagenwohnung,1 von 3,"50,72 m²","50,72 m²",2,1,1,583 €,758 €,Modernisiert
today,111350809,Schöne 2-Zimmerwohnung nahe Bersarinplatz,Rigaer Strasse ,"10247 Berlin, Friedrichshain (Friedrichshain)",,,,,,,,,,
today,111350662,"Schöne, lichtdurchflutete, geräumige 3 Zimmer Wohnung in Berlin, Lichterfelde (Steglitz)",Curtiusstraße ,"12205 Berlin, Lichterfelde (Steglitz)",Sonstige,1 von 4,"100,97 m²",,3,,1,1.395 €,1.630 €,Erstbezug nach Sanierung
today,111349978,Frisch sanierte lichtdurchflutete 3-Zimmerwohnung,Riemeisterstraße ,"14169 Berlin, Zehlendorf (Zehlendorf)",Etagenwohnung,1,"60,86 m²",,3,1,1,"547,74 €",667 € (zzgl. Heizkosten),Erstbezug nach Sanierung
today,111349361,"Moderne 2-Zimmerwohnung, direkt am idyllischen Fennpfuhlpark gelegen!",AntonSaefkowPlatz ,"10369 Berlin, Lichtenberg (Lichtenberg)",Etagenwohnung,2 von 3,"56,82 m²","56,82 m²",2,1,1,540 €,700 €,
today,111347004,Geräumige 2 Zimmerwohnung - WG-tauglich - ca. 58 m² - 649 zzgl. HK,Bellermannstraße ,"13357 Berlin, Wedding (Wedding)",Etagenwohnung,2,"57,75 m²",,2,,,575 €,649 €,Modernisiert
today,111346360,Eine schöne und ruhige Wohnung in einem trendigem Viertel Neuköllns für eine oder zwei Personen.,Mareschstr. ,"12055 Berlin, Neukölln (Neukölln)",Etagenwohnung,1 von 4,38 m²,,1,,1,550 €,670 €,
today,111344857,ruhige Singlewohnung mit Einbauküche im Wedding,Kameruner Str. ,"13351 Berlin, Wedding (Wedding)",Etagenwohnung,0 von 4,39 m²,,1,1,1,"596,70 €","696,13 €",Saniert
today,111344828,Sonnige Altbauwohnung mit großem Balkon,Straßmannstrasse ,"10249 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,4 von 5,85 m²,85 m²,4,4,1,1.149 €,1.319 €,Saniert
today,111344671,Sanierter Altbau mit viel Platz ab sofort!,AltMoabit ,"10555 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,3 von 4,"102,71 m²",,4,3,1,1.299 €,1.529 €,Saniert
today,111342560,"Dachgeschoss Wohnung: 2 Zimmer, große Küche, Wannenbad mit Fenster und große Südost-Terrasse.",Wendenschloßstraße ,"12559 Berlin, Köpenick (Köpenick)",Dachgeschoss,6 von 6,"68,98 m²",,2,,,630 €,809 €,
today,111342549,Helle Wohnung mit Südost-Loggia zum Garten,,12555 Berlin,Erdgeschosswohnung,0 von 4,"54,75 m²",,2,1,1,520 €,725 €,Gepflegt
today,111341220,Genau das richtige für Sie,Cautiusstr. C,"13587 Berlin, Spandau (Spandau)",Etagenwohnung,3,"63,41 m²",,"2,5",,,"634,10 €","745,96 € (zzgl. Heizkosten)",
today,111341218,Wohlfühloase mit aufwendig modernisiertem Badezimmer,Cautiusstr. ,"13587 Berlin, Spandau (Spandau)",Erdgeschosswohnung,0,"58,8 m²",,2,,,"593,88 €","697,60 € (zzgl. Heizkosten)",
today,111335112,Idyllische Terrassenwohnung mit Laminat und EBK in Heiligensee,Ruppiner Chaussee ,"13503 Berlin, Heiligensee (Reinickendorf)",,0,"54,72 m²",,2,,,599 €,799 €,Modernisiert
today,111334811,Ruhige 2-Zimmer Dachgeschosswohnung mit Balkon Nahe S-Bahnhof Baumschulenweg,Ernststraße ,"12437 Berlin, Baumschulenweg (Treptow)",,,,,,,,,,
today,111333083,Perfekte Familienwohnung * Luxus * Erstbezug,Kommandantenstraße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,5 von 7,94 m²,,3,2,2,1.550 €,1.830 €,Erstbezug
today,111332312,"Schöne, geräumige zwei Zimmer Wohnung in Berlin, Buch (Pankow)",Zepernicker Str. ,"13125 Berlin, Buch (Pankow)",Etagenwohnung,2 von 2,"61,9 m²",,2,,1,526 €,743 €,
today,111332307,"Komplett möblierte ,helle zwei Zimmer Wohnung Fully furnished, bright two room apartment",,14055 Berlin,Etagenwohnung,10 von 15,"58,5 m²",,2,,1,795 €,962 €,Modernisiert
today,111331482,**Moderne Dachgeschosswohnung** Erstbezug,Rigaer Str. E,"10247 Berlin, Friedrichshain (Friedrichshain)",Dachgeschoss,5,"65,06 m²",,2,,,"884,17 €","1.046,82 €",Erstbezug
today,111330193,Sanierte Wohnung im Grünen,Walldürner Weg C,"13587 Berlin, Spandau (Spandau)",Etagenwohnung,2,"58,19 m²",,"2,5",,,"593,54 €","699,24 € (zzgl. Heizkosten)",
today,111330181,Nachmieter gesucht!,Knüllweg ,"13589 Berlin, Spandau (Spandau)",Erdgeschosswohnung,0,"73,53 m²",,"2,5",,,"488,24 €","737,62 €",
today,111330167,Modern und Denkmal - so! macht man's richtig,Falkenseer Chaussee ,"13583 Berlin, Spandau (Spandau)",,,,,,,,,,
today,111329962,Mietwohnung in gehobener Wohnlage  Grunewald ,,14193 Berlin,Etagenwohnung,1 von 1,125 m²,,4,3,1,1.600 €,2.100 €,Gepflegt
today,111329580,Wohnen an der Grenze zum Prenzlauer Berg - 4-Zimmer-Wohnung in gepflegtem Altbau,,13189 Berlin,Etagenwohnung,2 von 5,142 m²,,4,,1,1.490 €,1.830 €,Gepflegt
today,111329548,++ pfiffig geschnittene Maisonettewohnung ++,Eichenstraße ,"13156 Berlin, Niederschönhausen (Pankow)",Dachgeschoss,3,75 m²,75 m²,2,,,638 €,791 €,Vollständig renoviert
today,111328942,"Schöne ein Zimmer Wohnung in Berlin, Mitte. nur für Studenten, Young Professionals oder Praktikanten",Kopenicker Strasse ,"10179 Berlin, Mitte (Mitte)",Etagenwohnung,,21 m²,,1,,1,690 €,690 €,
today,111328591,2 Zimmer in Wedding?,Zechlinerstr. ,"13359 Berlin, Wedding (Wedding)",Etagenwohnung,,"64,85 m²",,2,2,1,"843,05 €","999,97 €",Modernisiert
today,111328578,4 Zimmer am Bürgerpark-Pankow !,Kreuzstr. ,"13187 Berlin, Pankow (Pankow)",Etagenwohnung,,"121,22 m²",,4,4,1,"1.499,49 €","1.699,49 € (zzgl. Heizkosten)",Modernisiert
today,111328554,1 Zimmer mit Balkon am S-Bahnhof Sonnenallee !!,Schudomastr. ,"12055 Berlin, Neukölln (Neukölln)",,,,,,,,,,
today,111328517,2 Zimmer mit Balkon !,Trützschlerstr. ,"12487 Berlin, Johannisthal (Treptow)",Etagenwohnung,,"66,65 m²",,2,2,1,"699,82 €","817,32 €",Modernisiert
today,111328444,Ab Feb. 2018 ! 2 Zimmer mit Balkon am S-Bahnhof Schönholz !,Bürgerstr. ,"13409 Berlin, Reinickendorf (Reinickendorf)",Etagenwohnung,,"64,07 m²",,2,2,1,"699,64 €","859,64 €",Modernisiert
today,111328392,Zwei Zimmer mit großem Balkon !,Wönnichstr. ,"10317 Berlin, Lichtenberg (Lichtenberg)",Etagenwohnung,,"56,79 m²",,2,1,1,"699,65 €","784,84 € (zzgl. Heizkosten)",Modernisiert
today,111328347,2 schöne Zimmer mit Balkon !,Schudomastr. ,"12055 Berlin, Neukölln (Neukölln)",Etagenwohnung,,"57,43 m²",,2,2,1,"746,59 €","876,59 € (zzgl. Heizkosten)",Erstbezug nach Sanierung
today,111328328,Wohnung + Atelier in der Remise + Garten,Donaustr. ,"12043 Berlin, Neukölln (Neukölln)",Loft,,"90,67 m²",,3,2,1,"1.466,64 €","1.728,78 €",Erstbezug nach Sanierung
today,111328229,Schöne 3-Zi.-Altbauwohnung in Lankwitz ! Besichtigung online mit 360° Rundgang!,Bruchwitzstr. ,"12247 Berlin, Lankwitz (Steglitz)",Etagenwohnung,,85 m²,,3,2,1,"799,85 €","1.059,85 €",Modernisiert
today,111328191,Luxuswohnung in Mitte - Wohnen am Spittelmarkt!,,10117 Berlin / Mitte,Etagenwohnung,5 von 7,"53,94 m²",,2,1,1,1.200 €,1.335 €,Erstbezug
today,111328190,1-Zimmer mit Garten in der Pestalozzistraße !,Pestalozzistr. a,"10627 Berlin, Charlottenburg (Charlottenburg)",Erdgeschosswohnung,,"55,41 m²",,1,1,1,"799,56 €","874,56 € (zzgl. Heizkosten)",Modernisiert
today,111328162,Eine schöne 3-Zimmer-Wohnung mit Einbauküche !,Trützschlerstr. ,"12487 Berlin, Johannisthal (Treptow)",Erdgeschosswohnung,,"105,48 m²",,3,3,1,"999,95 €","1.180,95 €",Vollständig renoviert
today,111328154,Luxuswohnung in Mitte - Wohnen am Spittelmarkt!,,10117 Berlin / Mitte,Etagenwohnung,5 von 7,"53,97 m²",,2,1,1,1.200 €,1.335 €,Erstbezug
today,111328153,Luxuswohnung in Mitte - Wohnen am Spittelmarkt!,,10117 Berlin / Mitte,Etagenwohnung,4 von 7,"84,57 m²",,3,2,1,1.850 €,2.061 €,Erstbezug
today,111328145,Mietfrei für die Renovierung ! 2 Zimmer mit Balkon und Einbauküche !,Amendestr. ,"13409 Berlin, Reinickendorf (Reinickendorf)",Etagenwohnung,,66 m²,,2,1,1,"649,44 €","799,44 €",Modernisiert
today,111328129,2 Zimmer +große Wohnküche Dachgeschoß in Lichtenberg ! Ohne Fahrstuhl !,Weitlingstr. ,"10317 Berlin, Lichtenberg (Lichtenberg)",Dachgeschoss,,93 m²,,3,2,1,"983,01 €","1.199,51 €",Vollständig renoviert
today,111328122,Luxuswohnung in Mitte - Wohnen am Spittelmarkt!,,10117 Berlin / Mitte,Etagenwohnung,4 von 7,"53,79 m²",,2,1,1,1.150 €,1.285 €,Erstbezug
today,111328101,Luxuswohnung in Mitte - Wohnen am Spittelmarkt!,,10117 Berlin / Mitte,Etagenwohnung,3 von 7,"84,57 m²",,3,2,1,1.700 €,1.911 €,Erstbezug
today,111328070,Luxuswohnung in Mitte - Wohnen am Spittelmarkt!,,10117 Berlin / Mitte,Etagenwohnung,3 von 7,"53,94 m²",,2,1,1,1.100 €,1.235 €,Erstbezug
today,111328017,Luxuswohnung in Mitte - Wohnen am Spittelmarkt!,,10117 Berlin / Mitte,Etagenwohnung,3 von 7,"53,97 m²",,2,1,1,1.100 €,1.235 €,Erstbezug
today,111328000,Möblierte 3 Zimmer-Luxuswohnung - Wohnen am Spittelmarkt!,,10117 Berlin / Mitte,Etagenwohnung,2 von 7,"84,57 m²",,3,2,1,2.450 €,2.661 €,Erstbezug
today,111327956,Möblierte 2 Zimmer-Luxuswohnung - Wohnen am Spittelmarkt!,,10117 Berlin / Mitte,Etagenwohnung,2 von 7,"53,93 m²",,2,1,1,1.550 €,1.685 €,Erstbezug
today,111327862,Möblierte 2 Zimmer-Luxuswohnung - Wohnen am Spittelmarkt!,,10117 Berlin / Mitte,Etagenwohnung,2 von 7,"53,97 m²",,2,1,1,1.550 €,1.685 €,Erstbezug
today,111327843,Möblierte 3 Zimmer-Luxuswohnung - Wohnen am Spittelmarkt!,,10117 Berlin / Mitte,Etagenwohnung,1 von 7,"83,16 m²",,3,2,1,2.320 €,2.528 €,Erstbezug
today,111327814,Möblierte 2 Zimmer-Luxuswohnung - Wohnen am Spittelmarkt!,,10117 Berlin / Mitte,Etagenwohnung,1 von 7,"48,46 m²",,2,1,1,1.350 €,1.471 €,Erstbezug
today,111327728,Möblierte Erdgeschosswohnung in Luxusneubau - Wohnen am Spittelmarkt!,,10117 Berlin / Mitte,Erdgeschosswohnung,,"53,97 m²",,2,1,1,1.450 €,1.594 €,Erstbezug
today,111327691,Möblierte Erdgeschosswohnung in Luxusneubau - Wohnen am Spittelmarkt!,,10117 Berlin / Mitte,Erdgeschosswohnung,,"57,64 m²",,2,1,1,1.550 €,1.694 €,Erstbezug
today,111327331,Sanierte 2 Zimmer Wohnung mit Balkon,Walldürner Weg ,"13587 Berlin, Spandau (Spandau)",Etagenwohnung,1,"53,7 m²",,2,,,"542,37 €","637,10 € (zzgl. Heizkosten)",Gepflegt
today,111327309,Verglaste Loggia + Dusche!,Charlottenburger Str. ,"13086 Berlin, Weißensee (Weißensee)",Etagenwohnung,1,"50,06 m²",,2,,,"600,72 €","758,31 €",
today,111325788,Schöne Altbauwohnung mit Blick über Friedrichshain sucht neue Mieter,Glatzer Straße ,"10247 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,4 von 4,"62,89 m²",,2,,1,877 €,1.059 €,Modernisiert
today,111324896,"sanierte 4-Zimmerwohnung mit EBK, Balkon und Gäste-WC",Albrechtstraße ,"12167 Berlin, Steglitz (Steglitz)",Etagenwohnung,1 von 6,"103,86 m²",,4,3,1,"1.194,39 €","1.606,89 €",Saniert
today,111324088,Schöne 2-Zimmer-Wohnung in Berlin-Charlottenburg,Fredericiastr. ,"14050 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,3 von 4,54 m²,,2,,1,650 €,710 € (zzgl. Heizkosten),Saniert
today,111321918,"Großzügige, sonnige 2-Zi-Whg in Stadtvilla",Nagolder Pfad ,"13469 Berlin, Waidmannslust (Reinickendorf)",Dachgeschoss,1 von 2,"83,91 m²",,2,1,1,756 €,1.047 €,Gepflegt
today,111321501,Hakenfelde - Das Dahlem von Spandau,Breubergweg ,"13587 Berlin, Spandau (Spandau)",Etagenwohnung,1,"63,35 m²",,"2,5",,,"633,50 €","748,58 € (zzgl. Heizkosten)",
